Frame number,6894
First frame,1
Point frequency,200
Analog frequency,1000

Time,Force.Fx1,Force.Fy1,Force.Fz1,Force.Fx2,Force.Fy2,Force.Fz2,accel.x,accel.y,accel.z,accel.x,accel.y,accel.z
s,N,N,N,N,N,N,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�
8.419,180.402,-201.307,-1268.65,-0.0458695,-0.0424296,-0.071366,-28.9312,35.1723,-42.1016,-10.4203,22.0525,7.09813
8.42,148.84,-214.842,-1277.65,-0.115274,-0.0655736,-0.155254,-4.11414,41.5036,-33.3144,-10.3471,21.7996,6.96304
8.421,109.392,-222.901,-1287.92,-0.134838,-0.0930932,-0.151326,20.2823,48.9868,-24.3332,-10.2513,21.5247,6.84084
8.422,66.2516,-225.626,-1299.4,-0.125856,-0.121821,-0.0902007,42.7187,57.5047,-16.04,-10.14,21.2293,6.73622
8.423,23.8085,-224.013,-1311.82,-0.106645,-0.146274,0.000539854,61.6566,66.7041,-9.1921,-10.0211,20.916,6.64977
8.424,-13.7807,-219.662,-1324.84,-0.0925352,-0.15801,0.095176,75.7915,75.9376,-4.3101,-9.90271,20.5872,6.57891
8.425,-43.0826,-214.469,-1338.24,-0.0961587,-0.145126,0.167927,84.2825,84.2799,-1.59988,-9.79175,20.2451,6.51962
8.426,-61.7716,-210.352,-1351.98,-0.127639,-0.0921182,0.19093,86.9058,90.6382,-0.961996,-9.69308,19.8913,6.46766
8.427,-68.7967,-208.951,-1366.33,-0.194379,0.0196083,0.132784,84.0771,93.952,-2.07968,-9.6083,19.5267,6.41944
8.428,-64.3725,-211.306,-1381.65,-0.30019,0.210202,-0.0416277,76.7437,93.4338,-4.53181,-9.53533,19.1519,6.37233
8.429,-49.8773,-217.626,-1398.22,-0.443594,0.498349,-0.369268,66.1882,88.7686,-7.88527,-9.46892,18.767,6.32442
8.43,-27.6662,-227.255,-1416.07,-0.615226,0.896336,-0.884176,53.8037,80.1952,-11.7529,-9.4019,18.3718,6.27439
8.431,-0.755456,-238.833,-1435.03,-0.794407,1.40277,-1.60895,40.8847,68.4469,-15.8232,-9.32678,17.9658,6.2215
8.432,27.5762,-250.57,-1454.81,-0.945154,1.99275,-2.54172,28.4728,54.5873,-19.8589,-9.23727,17.5477,6.16601
8.433,54.141,-260.601,-1475.26,-1.01219,2.60568,-3.6383,17.2853,39.8049,-23.6634,-9.12922,17.1162,6.10963
8.434,76.0851,-267.343,-1496.4,-0.91792,3.13139,-4.78959,7.72517,25.2227,-27.0456,-9.00072,16.6695,6.05608
8.435,91.0686,-269.777,-1518.44,-0.5617,3.39639,-5.79591,-0.0542468,11.7523,-29.8171,-8.85166,16.207,6.0109
8.436,97.4635,-267.561,-1541.49,0.169562,3.19397,-6.41035,-6.06619,0.0111708,-31.8151,-8.68301,15.7287,5.97958
8.437,94.5546,-261.013,-1565.4,1.37022,2.40328,-6.5252,-10.4182,-9.69469,-32.931,-8.49636,15.2364,5.9652
8.438,82.6361,-251.005,-1589.67,3.08267,1.07775,-6.29694,-13.2642,-17.3267,-33.1369,-8.29371,14.7327,5.96745
8.439,62.925,-238.824,-1613.6,5.28108,-0.617939,-6.00261,-14.7825,-23.0265,-32.5049,-8.07771,14.2214,5.98395
8.44,37.3319,-226.008,-1636.38,7.85043,-2.5002,-5.8338,-15.1718,-27.0139,-31.1989,-7.85171,13.7068,6.01228
8.441,8.19496,-214.161,-1657.33,10.5406,-4.36784,-5.83215,-14.6561,-29.5006,-29.4382,-7.61926,13.1936,6.05091
8.442,-21.9526,-204.763,-1675.95,12.9057,-5.95806,-5.89299,-13.4887,-30.6408,-27.4522,-7.38311,12.6862,6.09903
8.443,-50.5928,-198.951,-1692.01,14.3301,-6.95301,-5.80138,-11.9464,-30.5251,-25.4466,-7.14435,12.1881,6.15605
8.444,-75.4427,-197.32,-1705.47,14.3177,-7.12799,-5.36384,-10.3048,-29.2094,-23.5841,-6.90222,11.7026,6.22108
8.445,-94.6488,-199.82,-1716.48,12.8786,-6.5334,-4.56239,-8.8016,-26.7618,-21.9771,-6.65458,11.2324,6.29217
8.446,-106.899,-205.761,-1725.46,10.5169,-5.46056,-3.54962,-7.60178,-23.3074,-20.6841,-6.39883,10.7798,6.36599
8.447,-111.463,-213.89,-1733.03,7.8395,-4.23441,-2.50929,-6.78348,-19.0554,-19.7085,-6.1331,10.3468,6.4381
8.448,-108.249,-222.535,-1739.86,5.27772,-3.08167,-1.56439,-6.34966,-14.3015,-19.0009,-5.85714,9.93404,6.50374
8.449,-97.8757,-229.857,-1746.53,3.06767,-2.12349,-0.774724,-6.25981,-9.40314,-18.4704,-5.57267,9.54083,6.5585
8.45,-81.7006,-234.179,-1753.39,1.31067,-1.40243,-0.159485,-6.46549,-4.73335,-18.0071,-5.28291,9.16487,6.59869
8.451,-61.6833,-234.309,-1760.64,0.0265508,-0.90558,0.283443,-6.93332,-0.625233,-17.5098,-4.99163,8.80254,6.62151
8.452,-40.1203,-229.753,-1768.4,-0.803083,-0.582629,0.562246,-7.64744,2.67981,-16.9074,-4.70215,8.44901,6.62538
8.453,-19.3646,-220.739,-1776.83,-1.20291,-0.358705,0.680133,-8.59522,5.06577,-16.1698,-4.41666,8.09826,6.61029
8.454,-1.60031,-208.112,-1786.05,-1.18306,-0.143314,0.628403,-9.74747,6.54952,-15.308,-4.13611,7.7431,6.57755
8.455,11.3201,-193.151,-1796.08,-0.729111,0.163013,0.383633,-11.0449,7.26246,-14.3684,-3.86052,7.37543,6.52918
8.456,18.0112,-177.354,-1806.69,0.19723,0.662165,-0.0907474,-12.3973,7.41342,-13.4196,-3.58934,6.98666,6.46717
8.457,17.6942,-162.212,-1817.42,1.64645,1.44961,-0.837955,-13.695,7.24238,-12.5357,-3.32176,6.56831,6.39313
8.458,10.3306,-149.008,-1827.69,3.65771,2.6009,-1.89559,-14.8267,6.97508,-11.7819,-3.05695,6.11256,6.30837
8.459,-3.31465,-138.657,-1837.01,6.22248,4.15123,-3.2767,-15.6989,6.78791,-11.2041,-2.79452,5.61291,6.21432
8.46,-21.7248,-131.586,-1845.2,9.23501,6.06657,-4.94347,-16.2509,6.78888,-10.8221,-2.53477,5.06463,6.11302
8.461,-42.7781,-127.703,-1852.41,12.4301,8.20574,-6.77353,-16.4633,7.01533,-10.6244,-2.27866,4.4651,6.00731
8.462,-63.9635,-126.446,-1858.96,15.3121,10.2748,-8.52031,-16.3567,7.44469,-10.5676,-2.02801,3.81413,5.90046
8.463,-82.678,-126.899,-1865.1,17.1665,11.8078,-9.80682,-15.9846,8.01288,-10.5836,-1.786,3.11415,5.79525
8.464,-96.594,-127.949,-1870.89,17.3343,12.2623,-10.2381,-15.4209,8.63557,-10.5933,-1.5577,2.3701,5.69335
8.465,-103.991,-128.439,-1876.23,15.6281,11.2663,-9.61581,-14.7464,9.22818,-10.5246,-1.35031,1.58895,5.59503
8.466,-103.943,-127.347,-1881.04,12.4386,8.84607,-8.06869,-14.0366,9.72184,-10.3271,-1.1726,0.779019,5.4992
8.467,-96.3568,-123.933,-1885.34,8.42807,5.38545,-5.95588,-13.3518,10.0735,-9.97994,-1.03379,-0.0505289,5.40361
8.468,-81.9592,-117.846,-1889.26,4.19383,1.36944,-3.6535,-12.7314,10.2699,-9.49074,-0.941987,-0.890158,5.30548
8.469,-62.2715,-109.136,-1892.99,0.165299,-2.77942,-1.4345,-12.1933,10.3263,-8.88714,-0.90303,-1.73067,5.20257
8.47,-39.5085,-98.2129,-1896.65,-3.33437,-6.67078,0.519549,-11.7361,10.2796,-8.20656,-0.919755,-2.56374,5.09397
8.471,-16.3337,-85.7911,-1900.24,-5.99263,-9.84876,2.06581,-11.3446,10.1802,-7.48845,-0.991311,-3.38184,4.98043
8.472,4.48486,-72.8223,-1903.69,-7.4746,-11.7686,3.07064,-10.9961,10.0828,-6.77013,-1.11243,-4.17796,4.86399
8.473,20.4119,-60.3777,-1906.86,-7.54103,-11.9968,3.44623,-10.6646,10.038,-6.08537,-1.27318,-4.94558,4.74748
8.474,29.4447,-49.4557,-1909.68,-6.20571,-10.5142,3.22734,-10.3235,10.0868,-5.46425,-1.45959,-5.67888,4.63389
8.475,30.3922,-40.7775,-1912.17,-3.69545,-7.71674,2.57194,-9.94777,10.2562,-4.93306,-1.65482,-6.37286,4.5256
8.476,23.0881,-34.6462,-1914.41,-0.270167,-4.10516,1.6693,-9.51659,10.5591,-4.51159,-1.84089,-7.02331,4.42385
8.477,8.43615,-30.8971,-1916.46,3.85974,-0.0696663,0.670324,-9.01605,10.9955,-4.20748,-2.00061,-7.62677,4.32876
8.478,-11.7511,-28.93,-1918.33,8.48181,4.09577,-0.314142,-8.44108,11.5544,-4.0123,-2.11945,-8.18045,4.2398
8.479,-35.053,-27.817,-1919.99,13.2821,8.09729,-1.19002,-7.79646,12.2154,-3.90443,-2.18719,-8.68228,4.15639
8.48,-58.7644,-26.4859,-1921.41,17.7347,11.5418,-1.85681,-7.09729,12.9509,-3.8566,-2.19909,-9.13068,4.0783
8.481,-80.1817,-23.9507,-1922.49,21.0573,13.9021,-2.21009,-6.3689,13.7281,-3.84324,-2.15632,-9.52419,4.00588
8.482,-96.8606,-19.5176,-1923.07,22.4163,14.6754,-2.19684,-5.64614,14.5108,-3.8468,-2.06547,-9.86119,3.93982
8.483,-106.882,-12.9131,-1923,21.3925,13.6838,-1.86128,-4.9718,15.2632,-3.86171,-1.93726,-10.1397,3.88097
8.484,-109.11,-4.32515,-1922.15,18.3012,11.2221,-1.31054,-4.39391,15.9534,-3.89241,-1.78502,-10.3575,3.83017
8.485,-103.37,5.62523,-1920.47,13.989,7.88999,-0.654755,-3.96115,16.5564,-3.94759,-1.62331,-10.512,3.78801
8.486,-90.4526,15.9813,-1918,9.33715,4.29826,0.0143902,-3.71663,17.0555,-4.03647,-1.46645,-10.6007,3.7544
8.487,-71.9877,25.6372,-1914.78,4.97789,0.920272,0.618507,-3.69167,17.4421,-4.16797,-1.32707,-10.6214,3.72852
8.488,-50.2155,33.6082,-1910.91,1.30882,-1.87954,1.07965,-3.90056,17.7147,-4.35006,-1.21466,-10.572,3.70911
8.489,-27.6742,39.2955,-1906.52,-1.40402,-3.76664,1.30637,-4.33785,17.8795,-4.58724,-1.13462,-10.4514,3.69458
8.49,-6.84929,42.6233,-1901.85,-2.98445,-4.43521,1.20086,-4.97814,17.9501,-4.87715,-1.08811,-10.2593,3.68296
8.491,10.1399,44.0053,-1897.13,-3.41821,-3.75705,0.707072,-5.77863,17.9482,-5.20918,-1.07266,-9.99752,3.67196
8.492,21.7533,44.2098,-1892.57,-2.90544,-1.89448,-0.151118,-6.68374,17.9016,-5.5666,-1.08327,-9.66936,3.65944
8.493,27.1317,44.2213,-1888.27,-1.75613,0.812776,-1.29289,-7.63134,17.8421,-5.93049,-1.11359,-9.27992,3.64402
8.494,26.1207,45.1123,-1884.16,-0.261949,3.99745,-2.6127,-8.55946,17.8021,-6.28273,-1.15704,-8.83572,3.62525
8.495,19.2566,47.8639,-1880.07,1.32457,7.2663,-3.97087,-9.41231,17.8111,-6.60722,-1.20776,-8.34454,3.60325
8.496,7.72575,53.1513,-1875.72,2.75622,10.1262,-5.16261,-10.1451,17.8937,-6.89127,-1.26153,-7.81534,3.5781
8.497,-6.74455,61.2045,-1870.84,3.7836,11.9865,-5.92217,-10.7278,18.0673,-7.12867,-1.31619,-7.25825,3.54978
8.498,-22.119,71.801,-1865.21,4.23315,12.4002,-6.03809,-11.1482,18.3415,-7.3227,-1.37172,-6.68434,3.51835
8.499,-36.3837,84.3375,-1858.76,4.11494,11.3975,-5.51546,-11.4116,18.7184,-7.48498,-1.42968,-6.10484,3.48425
8.5,-47.8443,97.9146,-1851.5,3.60342,9.46765,-4.57491,-11.5388,19.1925,-7.63053,-1.49258,-5.53036,3.44866
8.501,-55.3037,111.439,-1843.47,2.90316,7.19996,-3.48528,-11.5592,19.7515,-7.77241,-1.5636,-4.97023,3.41374
8.502,-58.1376,123.784,-1834.65,2.15656,5.02707,-2.4402,-11.5037,20.3775,-7.91853,-1.64612,-4.43207,3.38225
8.503,-56.3034,133.995,-1824.9,1.43484,3.20247,-1.54658,-11.397,21.0486,-8.07036,-1.74332,-3.92147,3.35649
8.504,-50.2845,141.453,-1814.05,0.755574,1.85107,-0.849135,-11.2533,21.7426,-8.22281,-1.85761,-3.44178,3.33736
8.505,-40.9662,145.943,-1801.96,0.100343,1.01274,-0.351925,-11.0758,22.4394,-8.36506,-1.9901,-2.9943,3.32436
8.506,-29.4769,147.671,-1788.66,-0.568244,0.675246,-0.0355322,-10.8605,23.1246,-8.48319,-2.14009,-2.57864,3.31632
8.507,-17.065,147.221,-1774.4,-1.2899,0.795131,0.130396,-10.6023,23.7893,-8.56346,-2.30468,-2.19316,3.31201
8.508,-5.02939,145.489,-1759.64,-2.08962,1.30658,0.178948,-10.3023,24.4293,-8.59451,-2.47875,-1.83535,3.31031
8.509,5.37868,143.559,-1744.95,-2.95957,2.1193,0.141441,-9.97176,25.0429,-8.56767,-2.6551,-1.50233,3.3103
8.51,13.1411,142.514,-1730.84,-3.83936,3.10694,0.0458325,-9.63299,25.6279,-8.47699,-2.82486,-1.19129,3.31125
8.511,17.6632,143.281,-1717.54,-4.59531,4.08862,-0.0827006,-9.31628,26.1812,-8.32071,-2.97828,-0.899618,3.31241
8.512,18.8257,146.517,-1704.99,-5.00037,4.80669,-0.219706,-9.0549,26.6981,-8.10337,-3.10573,-0.624622,3.31305
8.513,16.8911,152.52,-1692.84,-4.77118,4.96511,-0.344121,-8.87906,27.1717,-7.83669,-3.19861,-0.363457,3.31258
8.514,12.386,161.135,-1680.59,-3.72048,4.39346,-0.451761,-8.81017,27.5942,-7.53814,-3.2501,-0.11328,3.31055
8.515,6.03285,171.724,-1667.79,-1.87105,3.16398,-0.563369,-8.85603,27.9575,-7.22757,-3.25574,0.128524,3.30662
8.516,-1.29763,183.269,-1654.09,0.62452,1.48597,-0.710626,-9.0083,28.2544,-6.92382,-3.21362,0.364138,3.30052
8.517,-8.65325,194.615,-1639.4,3.59896,-0.444518,-0.91638,-9.24275,28.4799,-6.64248,-3.12412,0.595087,3.29218
8.518,-15.0909,204.706,-1623.76,6.86363,-2.46508,-1.18519,-9.52215,28.6322,-6.39471,-2.98962,0.82215,3.2815
8.519,-19.7673,212.75,-1607.3,10.1373,-4.4012,-1.49817,-9.80086,28.7141,-6.18632,-2.81422,1.04541,3.26838
8.52,-22.0074,218.277,-1590.03,12.9691,-6.01844,-1.80661,-10.0305,28.7333,-6.01732,-2.60346,1.26429,3.25255
8.521,-21.3736,221.183,-1571.86,14.741,-7.02141,-2.02891,-10.1663,28.7019,-5.88315,-2.36395,1.47768,3.23353
8.522,-17.7524,221.733,-1552.58,14.9288,-7.18603,-2.07558,-10.1741,28.6354,-5.77705,-2.10304,1.6842,3.2107
8.523,-11.4033,220.483,-1532.01,13.4835,-6.53642,-1.91054,-10.0353,28.5519,-5.69127,-1.82856,1.88249,3.18386
8.524,-2.90092,218.131,-1510.13,10.846,-5.32687,-1.58046,-9.74932,28.4701,-5.61544,-1.5484,2.07151,3.15355
8.525,7.01071,215.395,-1487.1,7.56722,-3.849,-1.16762,-9.3315,28.4077,-5.53511,-1.2701,2.25069,3.12086
8.526,17.5341,212.966,-1463.37,4.0253,-2.30309,-0.735386,-8.80864,28.3795,-5.43459,-1.00052,2.4201,3.08681
8.527,27.8376,211.471,-1439.5,0.414573,-0.795113,-0.31849,-8.21386,28.3959,-5.30261,-0.745729,2.58048,3.05207
8.528,37.055,211.396,-1416.06,-3.16927,0.626368,0.0666959,-7.58167,28.4627,-5.13538,-0.51111,2.73308,3.01716
8.529,44.3615,213.01,-1393.46,-6.64112,1.93352,0.412067,-6.94351,28.5808,-4.93533,-0.301421,2.87954,2.98271
8.53,49.1064,216.328,-1371.79,-9.83893,3.08444,0.708364,-6.3241,28.746,-4.70792,-0.120631,3.02189,2.94959
8.531,50.9128,221.131,-1350.88,-12.4398,3.99136,0.936746,-5.73924,28.9502,-4.45873,0.0284394,3.16248,2.9186
8.532,49.7125,227.006,-1330.41,-13.9623,4.51703,1.06743,-5.19557,29.1816,-4.19242,0.144368,3.30378,2.89011
8.533,45.7464,233.382,-1310.03,-14.0182,4.55089,1.07736,-4.69172,29.4264,-3.91357,0.227063,3.44806,2.86377
8.534,39.5578,239.596,-1289.39,-12.6695,4.12126,0.975896,-4.22033,29.6708,-3.6281,0.277453,3.59702,2.83852
8.535,31.9471,244.997,-1268.25,-10.4286,3.39751,0.804507,-3.77049,29.903,-3.34369,0.29714,3.75183,2.81275
8.536,23.8584,249.055,-1246.4,-7.89685,2.57632,0.610049,-3.32987,30.1143,-3.0687,0.288181,3.91302,2.78461
8.537,16.2444,251.452,-1223.73,-5.49972,1.79702,0.425512,-2.88644,30.2994,-2.81034,0.252985,4.08042,2.75252
8.538,9.9861,252.118,-1200.18,-3.46578,1.13471,0.268681,-2.42971,30.4556,-2.57264,0.194261,4.25326,2.71541
8.539,5.86612,251.219,-1175.79,-1.88315,0.618624,0.146477,-1.95181,30.5822,-2.35542,0.115071,4.4304,2.67303
8.54,4.52793,249.116,-1150.72,-0.748704,0.248146,0.0587519,-1.44845,30.6805,-2.15473,0.0189884,4.6107,2.62596
8.541,6.37578,246.281,-1125.18,-0.00718561,0.00555393,0.00130957,-0.919652,30.754,-1.9645,-0.0897555,4.79316,2.5751
8.542,11.4611,243.22,-1099.38,0.420008,-0.134587,-0.0318731,-0.369858,30.8087,-1.7782,-0.20613,4.97711,2.52094
8.543,19.4369,240.384,-1073.41,0.615548,-0.199115,-0.0471515,0.192816,30.8519,-1.58995,-0.324226,5.16225,2.46357
8.544,29.606,238.1,-1047.23,0.654585,-0.212476,-0.0503141,0.758381,30.8914,-1.39571,-0.437469,5.34857,2.40273
8.545,41.0248,236.532,-1020.82,0.598987,-0.194825,-0.0461338,1.31732,30.934,-1.19506,-0.539229,5.53619,2.33798
8.546,52.6214,235.665,-994.25,0.495606,-0.161449,-0.03823,1.86273,30.9848,-0.992747,-0.623639,5.72539,2.26944
8.547,63.3028,235.328,-967.771,0.377079,-0.123011,-0.0291278,2.39182,31.0468,-0.798573,-0.686385,5.91652,2.19835
8.548,72.0711,235.246,-941.721,0.263974,-0.0862443,-0.0204216,2.90635,31.1207,-0.625213,-0.725348,6.10993,2.12668
8.549,78.1411,235.096,-916.416,0.167472,-0.0548231,-0.0129813,3.41218,31.2046,-0.484599,-0.740955,6.30594,2.05625
8.55,81.0168,234.565,-892.007,0.0920209,-0.0302211,-0.00715572,3.91766,31.294,-0.384493,-0.736142,6.50477,1.98831
8.551,80.51,233.4,-868.385,0.0376692,-0.012473,-0.00295318,4.43158,31.3815,-0.32664,-0.715907,6.70646,1.92355
8.552,76.7453,231.429,-845.224,0.00192848,-0.000781661,-0.000184826,4.96104,31.4577,-0.306714,-0.68647,6.91068,1.86245
8.553,70.1747,228.571,-822.135,-0.0188506,0.0060335,0.00142888,5.50993,31.5125,-0.31568,-0.654281,7.11666,1.80527
8.554,61.5673,224.829,-798.826,-0.0285501,0.00923254,0.00218632,6.0782,31.5367,-0.342119,-0.625076,7.3233,1.75174
8.555,51.9313,220.276,-775.203,-0.030723,0.00997108,0.00236115,6.6619,31.5237,-0.374839,-0.603088,7.52945,1.70093
8.556,42.3761,215.038,-751.357,-0.0283093,0.0092069,0.00218016,7.25362,31.4707,-0.405067,-0.590438,7.73403,1.65154
8.557,33.9501,209.293,-727.47,-0.0235464,0.00766984,0.00181617,7.84301,31.3785,-0.427723,-0.586883,7.93601,1.6022
8.558,27.4956,203.255,-703.69,-0.0180006,0.00587167,0.00139036,8.41739,31.2514,-0.441278,-0.590158,8.13457,1.55158
8.559,23.5589,197.144,-680.044,-0.0126659,0.00413776,0.000979773,8.96273,31.0958,-0.446111,-0.596894,8.32922,1.49877
8.56,22.3771,191.162,-656.459,-0.00808867,0.00264752,0.000626893,9.46537,30.919,-0.442128,-0.603521,8.51962,1.44352
8.561,23.9135,185.483,-632.843,-0.00449259,0.00147506,0.000349263,9.91391,30.7273,-0.42697,-0.606649,8.70541,1.38644
8.562,27.8848,180.248,-609.196,-0.00188939,0.00062508,0.000147998,10.3007,30.5243,-0.396121,-0.603143,8.88598,1.32879
8.563,33.7653,175.543,-585.664,-0.000167411,6.18612e-05,1.46356e-05,10.6222,30.3109,-0.345176,-0.590372,9.06059,1.27199
8.564,40.8061,171.37,-562.51,0.000842601,-0.000269338,-6.37863e-05,10.8783,30.0863,-0.272587,-0.566683,9.22871,1.21728
8.565,48.0963,167.635,-540.016,0.00132285,-0.000427649,-0.00010127,11.0712,29.8488,-0.180702,-0.531719,9.39029,1.16537
8.566,54.6651,164.189,-518.353,0.00144125,-0.000467684,-0.000110748,11.205,29.5968,-0.0751849,-0.486353,9.54572,1.11624
8.567,59.6031,160.887,-497.522,0.00133749,-0.000434943,-0.000102993,11.2849,29.3285,0.0353474,-0.432389,9.69571,1.06894
8.568,62.189,157.632,-477.41,0.00111838,-0.000364262,-8.62548e-05,11.3171,29.0426,0.138578,-0.372163,9.84142,1.02164
8.569,62.005,154.38,-457.892,0.000859055,-0.000280195,-6.63475e-05,11.306,28.7389,0.218254,-0.307972,9.9846,0.97175
8.57,58.9926,151.109,-438.909,0.000607537,-0.000198454,-4.69915e-05,11.2517,28.4195,0.257436,-0.241475,10.1278,0.915992
8.571,53.4153,147.795,-420.497,0.000390493,-0.000127796,-3.02602e-05,11.1472,28.0885,0.245635,-0.173443,10.274,0.850677
8.572,45.7584,144.419,-402.742,0.000219147,-7.19349e-05,-1.70328e-05,10.9796,27.7509,0.185573,-0.103881,10.4266,0.772062
8.573,36.6354,140.987,-385.701,9.45031e-05,-3.1241e-05,-7.39687e-06,10.7322,27.41,0.0947515,-0.0322694,10.5888,0.676508
8.574,26.7561,137.537,-369.319,1.15719e-05,-4.11928e-06,-9.74812e-07,10.3888,27.0664,0.0020455,0.0422543,10.7628,0.560511
8.575,16.927,134.135,-353.411,-3.74891e-05,1.19655e-05,2.83378e-06,9.93699,26.7183,-0.0568975,0.120824,10.95,0.421285
8.576,8.00294,130.869,-337.715,-6.12272e-05,1.97869e-05,4.68568e-06,9.37269,26.3631,-0.0436615,0.204892,11.15,0.258365
8.577,0.764294,127.861,-322.01,-6.75756e-05,2.19247e-05,5.19178e-06,8.70366,25.9988,0.0779428,0.296347,11.3605,0.0757704
8.578,-4.21681,125.24,-306.193,-6.31689e-05,2.05399e-05,4.86377e-06,7.95166,25.6263,0.334786,0.397724,11.5771,-0.116515
8.579,-6.65077,123.076,-290.314,-5.3104e-05,1.72948e-05,4.0953e-06,7.15164,25.2502,0.73705,0.512448,11.794,-0.303363
8.58,-6.52929,121.334,-274.555,-4.09858e-05,1.33671e-05,3.1652e-06,6.3475,24.8803,1.27395,0.644602,12.0049,-0.468667
8.581,-4.09099,119.884,-259.192,-2.91319e-05,9.51512e-06,2.25307e-06,5.5857,24.5315,1.91525,0.797858,12.2044,-0.601777
8.582,0.210567,118.545,-244.524,-1.88432e-05,6.166e-06,1.46002e-06,4.90898,24.2223,2.61889,0.974015,12.39,-0.702381
8.583,5.75762,117.121,-230.771,-1.06812e-05,3.50527e-06,8.2998e-07,4.3519,23.9713,3.34151,1.17177,12.5626,-0.780584
8.584,11.8527,115.42,-217.997,-4.71491e-06,1.55757e-06,3.68784e-07,3.93882,23.7928,4.04761,1.38595,12.7276,-0.85338
8.585,17.7978,113.271,-206.116,-7.22468e-07,2.52032e-07,5.96506e-08,3.68343,23.6934,4.71556,1.60688,12.8928,-0.941534
8.586,22.9293,110.562,-194.956,1.65913e-06,-5.28636e-07,-1.25198e-07,3.58892,23.6713,5.34055,1.81993,13.0672,-1.06824
8.587,26.6297,107.26,-184.318,2.83062e-06,-9.14455e-07,-2.1655e-07,3.64853,23.7169,5.93462,2.00603,13.2581,-1.25639
8.588,28.385,103.392,-174.032,3.16669e-06,-1.02726e-06,-2.43255e-07,3.84677,23.8152,6.52271,2.14428,13.4696,-1.52151
8.589,27.9016,99.0353,-164.006,2.98237e-06,-9.69637e-07,-2.29607e-07,4.1615,23.9476,7.13431,2.21652,13.7012,-1.86297
8.59,25.2016,94.3266,-154.279,2.52081e-06,-8.20904e-07,-1.94385e-07,4.5665,24.093,7.7926,2.21273,13.9476,-2.26039
8.591,20.6148,89.4673,-145,1.9549e-06,-6.37517e-07,-1.50958e-07,5.03384,24.2299,8.50441,2.13508,14.2004,-2.67875
8.592,14.6814,84.6986,-136.336,1.39646e-06,-4.5607e-07,-1.07992e-07,5.53533,24.3385,9.25525,1.99938,14.4494,-3.0798
8.593,8.04034,80.2413,-128.332,9.08883e-07,-2.97372e-07,-7.04135e-08,6.0431,24.402,10.0115,1.83325,14.6855,-3.43355
8.594,1.35234,76.2504,-120.83,5.20192e-07,-1.70675e-07,-4.04125e-08,6.52995,24.4087,10.7295,1.67199,14.9036,-3.72515
8.595,-4.74429,72.7991,-113.515,2.34693e-07,-7.74809e-08,-1.83452e-08,6.9701,24.352,11.3681,1.5531,15.1038,-3.95594
8.596,-9.67856,69.8645,-106.057,4.25638e-08,-1.46613e-08,-3.47032e-09,7.34041,24.2306,11.901,1.51072,15.2922,-4.1398
8.597,-13.0038,67.316,-98.2632,-7.29757e-08,2.32049e-08,5.49574e-09,7.62184,24.0476,12.3241,1.57065,15.4792,-4.29662
8.598,-14.4398,64.9327,-90.1524,-1.30705e-07,4.22095e-08,9.99555e-09,7.80053,23.8084,12.6556,1.74671,15.6764,-4.44544
8.599,-13.8904,62.4563,-81.9226,-1.48313e-07,4.81038e-08,1.1391e-08,7.86806,23.5185,12.9283,2.03919,15.8932,-4.59909
8.6,-11.4616,59.6567,-73.8479,-1.40754e-07,4.57575e-08,1.08352e-08,7.82054,23.1818,13.179,2.43601,16.1339,-4.7619
8.601,-7.48801,56.3758,-66.1258,-1.19627e-07,3.89531e-08,9.22386e-09,7.65735,22.7995,13.4366,2.91606,16.3965,-4.93055
8.602,-2.52615,52.5355,-58.7671,-9.3217e-08,3.03967e-08,7.19768e-09,7.37993,22.3695,13.7153,3.45398,16.6725,-5.09758
8.603,2.73611,48.1303,-51.6108,-6.69189e-08,2.18531e-08,5.17458e-09,6.99114,21.8882,14.0121,4.02546,16.9485,-5.25535
8.604,7.62487,43.2072,-44.4543,-4.38204e-08,1.43356e-08,3.39446e-09,6.49539,21.3521,14.3074,4.61211,17.2079,-5.39859
8.605,11.5811,37.8382,-37.2044,-2.53154e-08,8.30417e-09,1.96627e-09,5.89949,20.7592,14.5689,5.20435,17.4331,-5.52534
8.606,14.1846,32.1083,-29.9536,-1.16576e-08,3.84634e-09,9.10703e-10,5.2144,20.1104,14.7555,5.80148,17.6082,-5.63669
8.607,15.1782,26.138,-22.9522,-2.41523e-09,8.2473e-10,1.95225e-10,4.45707,19.4099,14.824,6.40923,17.721,-5.73625
8.608,14.5617,20.1424,-16.5169,3.18666e-09,-1.01088e-09,-2.39416e-10,3.65145,18.6668,14.7376,7.03591,17.7643,-5.82995
8.609,12.6804,14.4696,-10.9473,6.02754e-09,-1.94574e-09,-4.60769e-10,2.82722,17.8946,14.476,7.68847,17.7367,-5.92623
8.61,10.1198,9.50961,-6.45478,6.94228e-09,-2.25126e-09,-5.33101e-10,2.01631,17.1119,14.0415,8.36961,17.6424,-6.03616
8.611,7.44103,5.52406,-3.10222,6.64051e-09,-2.15851e-09,-5.1113e-10,1.24848,16.3402,13.4592,9.07664,17.4904,-6.17193
8.612,5.01371,2.57395,-0.804795,5.6753e-09,-1.84784e-09,-4.37557e-10,0.547246,15.6017,12.7713,9.80186,17.293,-6.34348
